image,prompt,path
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001246.png,Add a cushion,001246_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001246.png,Add a shoes,001246_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001246.png,Add a cat,001246_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a apple,001253_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a cake,001253_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a cup,001253_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a plate,001253_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a stool,001253_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a book,001253_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a bag,001253_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a cushion,001253_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a shoes,001253_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a pencil,001253_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001253.png,Add a cat,001253_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a stool,001295_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a painting,001295_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a bag,001295_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a cushion,001295_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a shoes,001295_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001295.png,Add a cat,001295_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001330.png,Add a stool,001330_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001330.png,Add a painting,001330_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001330.png,Add a bag,001330_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001330.png,Add a shoes,001330_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001330.png,Add a cat,001330_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a apple,001344_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a cake,001344_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a cup,001344_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a plate,001344_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a vase,001344_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a book,001344_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a pencil,001344_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001344.png,Add a computer,001344_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a apple,001351_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a cake,001351_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a cup,001351_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a plate,001351_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a stool,001351_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a painting,001351_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a shoes,001351_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a pencil,001351_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001351.png,Add a computer,001351_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a vase,001358_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a stool,001358_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a painting,001358_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a lamp,001358_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a book,001358_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001358.png,Add a shoes,001358_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a apple,001365_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a cake,001365_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a cup,001365_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a plate,001365_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a painting,001365_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a book,001365_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001365.png,Add a pencil,001365_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a apple,001367_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a cup,001367_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a vase,001367_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a stool,001367_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a painting,001367_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a book,001367_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a bag,001367_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a shoes,001367_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001367.png,Add a cat,001367_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a apple,001372_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a cake,001372_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a cup,001372_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a plate,001372_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a stool,001372_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a painting,001372_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a cushion,001372_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a shoes,001372_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a cat,001372_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001372.png,Add a computer,001372_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a stool,001386_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a painting,001386_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a bag,001386_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a cushion,001386_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a shoes,001386_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001386.png,Add a cat,001386_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a apple,001393_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a cake,001393_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a cup,001393_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a plate,001393_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a vase,001393_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a painting,001393_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a pencil,001393_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001393.png,Add a computer,001393_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a apple,001400_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a cake,001400_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a cup,001400_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a plate,001400_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a vase,001400_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a painting,001400_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a pencil,001400_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001400.png,Add a computer,001400_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a apple,001407_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a cake,001407_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a cup,001407_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a plate,001407_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a vase,001407_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a stool,001407_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a bag,001407_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a cushion,001407_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a shoes,001407_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001407.png,Add a cat,001407_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a apple,001435_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a cake,001435_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a cup,001435_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a plate,001435_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a stool,001435_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a painting,001435_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a book,001435_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a pencil,001435_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a cat,001435_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001435.png,Add a computer,001435_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001442.png,Add a stool,001442_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001442.png,Add a bag,001442_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001442.png,Add a shoes,001442_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001442.png,Add a cat,001442_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a apple,001449_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a cake,001449_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a cup,001449_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a plate,001449_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a vase,001449_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001449.png,Add a cushion,001449_cushion.png
